 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     70    -0.007591328    -0.001042534    -0.011741254    -26.057434252   -10.944833441   -13.547600542
     71     0.002044790    -0.004000864    -0.007784333      2.784166508   -11.167340557    -8.981922443
     72     0.011624304    -0.006715352    -0.001263240     31.680324827   -10.641958271    -1.457584635
     73    -0.033445433     0.007672019    -0.007129902   -102.671957259    -7.785530618    -8.226809506
     74    -0.025447876     0.004805486    -0.011029691    -79.141418291    -9.325968083   -12.726566184
     75    -0.017094672     0.001921912    -0.012345675    -54.455269595   -10.570845123   -14.245010090
     76    -0.008516088    -0.000894568    -0.011135733    -28.959754601   -11.371631149   -12.848922256
     77     0.000160594    -0.003557216    -0.007455595     -2.988695261   -11.568257451    -8.602610052
     78     0.008811172    -0.005976724    -0.001361502     23.136772623   -10.989139736    -1.570963565
     79    -0.031211888     0.006966261    -0.006496030    -96.006624718    -7.903203902    -7.495418778
     80    -0.024210321     0.004383580    -0.010270709    -75.478836552    -9.492911113   -11.850818318
     81    -0.016822886     0.001781733    -0.011593448    -53.697910383   -10.764174950   -13.377055567
     82    -0.009179187    -0.000754773    -0.010527868    -31.007534168   -11.566579219   -12.147540148
     83    -0.001406431    -0.003139087    -0.007135595     -7.741177480   -11.739613292    -8.233379351
     84     0.006370827    -0.005282081    -0.001478734     15.778690395   -11.112635612    -1.706231322
     85    -0.028885338     0.006297729    -0.005843985    -88.997867802    -7.806174344    -6.743059709
     86    -0.022825212     0.003984794    -0.009497758    -71.306947188    -9.437702467   -10.958951567
     87    -0.016348412     0.001649525    -0.010832603    -52.264465836   -10.730763605   -12.499156749
     88    -0.009584365    -0.000623190    -0.009917335    -32.213148639   -11.533514855   -11.443078326
     89    -0.002660162    -0.002746404    -0.006818775    -11.485989122   -11.685009262    -7.867817465
     90     0.004299594    -0.004631139    -0.001604280      9.594237785   -11.015147114    -1.851092466
     91    -0.026476392     0.005666901    -0.005187192    -81.680181135    -7.503350006    -5.985221864
     92    -0.021302657     0.003609293    -0.008719678    -66.658908446    -9.169794320   -10.061167248
     93    -0.015681469     0.001525301    -0.010067508    -50.188610679   -10.480680320   -11.616355642
     94    -0.009741896    -0.000499829    -0.009303895    -32.610478073   -11.282631804   -10.735263146
     95    -0.003610926    -0.002379060    -0.006500324    -14.257066609   -11.414299450    -7.500373898
     96     0.002586679    -0.004023572    -0.001728721      4.548155382   -10.706270246    -1.994677622
     97    -0.024000752     0.005074209    -0.004537466    -74.104909006    -7.008845167    -5.235537742
     98    -0.019658307     0.003257241    -0.007944486    -61.586158544    -8.704123278    -9.166714987
     99    -0.014837689     0.001409091    -0.009302060    -47.521851904   -10.029283419   -10.733145664
    100    -0.009667408    -0.000384699    -0.008687364    -32.251047082   -10.829411406   -10.023881269
    101    -0.004274363    -0.002036994    -0.006175936    -16.105916141   -10.942756991    -7.126079818
    102     0.001216365    -0.003459115    -0.001843734      0.588891857   -10.200678405    -2.127385611
    103    -0.021478235     0.004519985    -0.003905211    -66.337052728    -6.341160095    -4.506012230
    104    -0.017912505     0.002928797    -0.007179031    -56.155603804    -8.060291014    -8.283497883
    105    -0.013837393     0.001300919    -0.008539582    -44.331156472    -9.396590155    -9.853363511
    106    -0.009381285    -0.000277794    -0.008067507    -31.202054446   -10.193999367    -9.308661436
    107    -0.004670988    -0.001720128    -0.005841828    -17.100087615   -10.290410494    -6.740570376
    108     0.000168392    -0.002937532    -0.001942019     -2.350112613    -9.517630559    -2.240790642
    109    -0.018933879     0.004004628    -0.003299280    -58.458760711    -5.523744208    -3.806862033
    110    -0.016089844     0.002624103    -0.006429170    -50.448174885    -7.262144184    -7.418272579
    111    -0.012705270     0.001200810    -0.007782973    -40.697890531    -8.606938445    -8.980353893
    112    -0.008908273    -0.000179110    -0.007444165    -29.545076285    -9.400853301    -8.589420925
    113    -0.004825586    -0.001428369    -0.005494824    -17.321198275    -9.481467897    -6.340181094
    114    -0.000582447    -0.002458550    -0.002017381     -4.351688436    -8.681157206    -2.327747287
    115    -0.016395990     0.003528483    -0.002727316    -50.563004907    -4.583451102    -3.146902594
    116    -0.014218588     0.002343297    -0.005700122    -44.556917734    -6.337183880    -6.577063831
    117    -0.011469566     0.001108792    -0.007034779    -36.715147804    -7.688169302    -8.117052600
    118    -0.008276619    -0.000088650    -0.006817235    -27.373231715    -8.477920351    -7.866040635
    119    -0.004766414    -0.001161668    -0.005132136    -16.862357050    -8.543712452    -5.921695513
    120    -0.001064454    -0.002021957    -0.002064461     -5.508927385    -7.718548156    -2.382070435
    121    -0.013895334     0.003091816    -0.002195863    -42.750952096    -3.549836944    -2.533687786
    122    -0.012329880     0.002086502    -0.004996188    -38.584383293    -5.315810408    -5.764832869
    123    -0.010161413     0.001024884    -0.006297087    -32.485540513    -6.671008910    -7.265869533
    124    -0.007517501    -0.000006412    -0.006186564    -24.789311851    -7.456030403    -7.138342538
    125    -0.004524752    -0.000919963    -0.004751390    -15.826618276    -7.507875493    -5.482372909
    126    -0.001308710    -0.001627565    -0.002078658     -5.924109619    -6.659928821    -2.398451823
    127    -0.011465905     0.002694938    -0.001710144    -35.134363116    -2.455495036    -1.973243111
    128    -0.010457411     0.001853829    -0.004320888    -32.641524472    -4.230970194    -4.985640350
    129    -0.008814589     0.000949106    -0.005571651    -28.120407650    -5.588802849    -6.428827867
    130    -0.006664738     0.000067605    -0.005552054    -21.904801837    -6.368626104    -6.406215965
    131    -0.004134421    -0.000703189    -0.004350692    -14.325420816    -6.407191865    -5.020028826
    132    -0.001349357    -0.001275163    -0.002056343     -5.709578597    -5.538363043    -2.372703217
    133    -0.009143516     0.002338110    -0.001274524    -27.831043802    -1.334983486    -1.470604430
    134    -0.008637039     0.001645390    -0.003677249    -26.846447565    -3.117765603    -4.242979764
    135    -0.007464981     0.000881481    -0.004859955    -23.738034572    -4.476967410    -5.607640922
    136    -0.005754206     0.000133395    -0.004913667    -18.837979176    -5.251207858    -5.669615369
