 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   455    -0.775827981    -8.754111178      0.000000000     0.000000000
   456    -0.387776654    -8.750940509      0.000000000     0.000000000
   457     0.000000000    -8.749883619      0.000000000     0.000000000
   458     0.387776654    -8.750940509      0.000000000     0.000000000
   459     0.775827981    -8.754111178      0.000000000     0.000000000
   460     1.164428651    -8.759395627      0.000000000     0.000000000
   461     1.553853337    -8.766793855      0.000000000     0.000000000
   462     1.944376710    -8.776305863      0.000000000     0.000000000
   463    -1.979307812    -9.170978744      0.000000000     0.000000000
   464    -1.581798218    -9.161627957      0.000000000     0.000000000
   465    -1.185387312    -9.154355122      0.000000000     0.000000000
   466    -0.789800422    -9.149160241      0.000000000     0.000000000
   467    -0.394762875    -9.146043311      0.000000000     0.000000000
   468     0.000000000    -9.145004335      0.000000000     0.000000000
   469     0.394762875    -9.146043311      0.000000000     0.000000000
   470     0.789800422    -9.149160241      0.000000000     0.000000000
   471     1.185387312    -9.154355122      0.000000000     0.000000000
   472     1.581798218    -9.161627957      0.000000000     0.000000000
   473     1.979307812    -9.170978744      0.000000000     0.000000000
   474    -2.013641802    -9.572578135      0.000000000     0.000000000
   475    -1.609265410    -9.563388568      0.000000000     0.000000000
   476    -1.205987706    -9.556241127      0.000000000     0.000000000
   477    -0.803534017    -9.551135812      0.000000000     0.000000000
   478    -0.401629673    -9.548072623      0.000000000     0.000000000
   479     0.000000000    -9.547051560      0.000000000     0.000000000
   480     0.401629673    -9.548072623      0.000000000     0.000000000
   481     0.803534017    -9.551135812      0.000000000     0.000000000
   482     1.205987706    -9.556241127      0.000000000     0.000000000
   483     1.609265410    -9.563388568      0.000000000     0.000000000
   484     2.013641802    -9.572578135      0.000000000     0.000000000
   485    -2.047378679    -9.980984612      0.000000000     0.000000000
   486    -1.636254911    -9.971956266      0.000000000     0.000000000
   487    -1.226229832    -9.964934219      0.000000000     0.000000000
