 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     16    -0.002031168     0.000609713    -0.000140363     -0.203104852     0.000039872    -0.005398563
     17    -0.001021435     0.000307552    -0.000327214     -0.102106511     0.000123278    -0.012585150
     18    -0.000005646     0.000000000    -0.000392292     -0.000620427    -0.000186129    -0.015088159
     19     0.001009896    -0.000307433    -0.000320905      0.100842439    -0.000490563    -0.012342510
     20     0.002018751    -0.000609301    -0.000127558      0.201753947    -0.000403886    -0.004906067
     21    -0.001940828     0.000579752    -0.000147072     -0.194165084    -0.000274353    -0.005656625
     22    -0.000975298     0.000290522    -0.000327128     -0.097597927    -0.000227212    -0.012581848
     23    -0.000009308     0.000000000    -0.000385846     -0.001022903    -0.000306870    -0.014840225
     24     0.000956423    -0.000290390    -0.000319257      0.095528091    -0.000380566    -0.012279104
     25     0.001921092    -0.000579262    -0.000131095      0.192012445    -0.000322427    -0.005042114
     26    -0.001850796     0.000551361    -0.000149302     -0.185207403    -0.000426132    -0.005742388
     27    -0.000931971     0.000275628    -0.000328139     -0.093327777    -0.000435548    -0.012620744
     28    -0.000013504     0.000000000    -0.000384797     -0.001483966    -0.000445185    -0.014799894
     29     0.000904705    -0.000275479    -0.000319010      0.090336355    -0.000447031    -0.012269623
     30     0.001822744    -0.000550765    -0.000130859      0.182144423    -0.000433142    -0.005033054
     31    -0.001761065     0.000523122    -0.000150511     -0.176277821    -0.000571186    -0.005788903
     32    -0.000889411     0.000261455    -0.000328914     -0.089118058    -0.000589881    -0.012650555
     33    -0.000018052     0.000000000    -0.000385025     -0.001983734    -0.000595105    -0.014808672
     34     0.000853071    -0.000261282    -0.000318840      0.085130413    -0.000589114    -0.012263073
     35     0.001724020    -0.000522424    -0.000130196      0.172230033    -0.000573382    -0.005007529
     36    -0.001671526     0.000494934    -0.000151348     -0.167367688    -0.000716923    -0.005821079
     37    -0.000847037     0.000247358    -0.000329474     -0.084926328    -0.000742082    -0.012672082
     38    -0.000022772     0.000000000    -0.000385282     -0.002502412    -0.000750686    -0.014818551
     39     0.000801283    -0.000247160    -0.000318734      0.079904907    -0.000744559    -0.012259015
     40     0.001625143    -0.000494138    -0.000129714      0.162296890    -0.000724698    -0.004988987
     41    -0.001582004     0.000466741    -0.000151888     -0.158459555    -0.000863799    -0.005841863
     42    -0.000804658     0.000233256    -0.000329833     -0.080734194    -0.000894622    -0.012685878
     43    -0.000027500     0.000000001    -0.000385455     -0.003021933    -0.000906508    -0.014825184
     44     0.000749472    -0.000233035    -0.000318689      0.074677145    -0.000900323    -0.012257278
     45     0.001526260    -0.000465851    -0.000129456      0.152363160    -0.000876191    -0.004979087
     46    -0.001492341     0.000438543    -0.000152135     -0.149536028    -0.001006555    -0.005851350
     47    -0.000762129     0.000219148    -0.000330011     -0.076525782    -0.001042955    -0.012692725
     48    -0.000032081     0.000000001    -0.000385558     -0.003525368    -0.001057520    -0.014829149
     49     0.000697803    -0.000218904    -0.000318709      0.069465055    -0.001050870    -0.012258052
     50     0.001427523    -0.000437566    -0.000129397      0.142445452    -0.001022939    -0.004976823
     51    -0.001402389     0.000410340    -0.000152098     -0.140580992    -0.001140281    -0.005849941
     52    -0.000719309     0.000205036    -0.000330019     -0.072285468    -0.001182040    -0.012693048
